"Afghanistan","Afghan Wireless Communication Company (AWCC)","0.06200"
"Netherlands","Truphone Limited (Truphone)","0.08000"
"Netherlands","Vodafone Libertel B.V. (vodafone)","0.08000"
"Netherlands Antilles","Curacao Telecom N.V. (Digicel Netherlands Antilles)","0.02400"
"Netherlands Antilles","Eutel Radcomm ()","0.05900"
"Netherlands Antilles","Setel NV (UTS Wireless Curacao)","0.02100"
"Netherlands Antilles","Windward Island Cellular (Windward Island Cellular)","0.05900"
"New Caledonia","OPT New Caledonia (MOBILIS)","0.10000"
"New Zealand","Skinny Mobile (Skinny Mobile)","0.07900"
"New Zealand","Telecom New Zealand Limited (Telecom New Zealand XT)","0.07900"
"New Zealand","Two Degrees Mobile Limited (2degrees)","0.07900"
"New Zealand","Vodafone Mobile NZ Limited (vodafone)","0.07900"
"Nicaragua","Empresa Nicaraguense de Telecomunicaciones S.A. - ENITEL (CLARO NIC)","0.02700"
"Nicaragua","Telefonia Celular de Nicaragua S.A. (movistarNI)","0.03500"
"Niger","Celtel Niger (Airtel)","0.01400"
"Niger","Orange Niger S.A (Orange Niger)","0.07700"
"Niger","Telecel Niger SA (ETISALAT)","0.05400"
"Nigeria","Airtel Networks Limited  (AirtelNG)","0.01400"
"Nigeria","Emerging Markets Telecommunication Services Ltd (EMTS)","0.01400"
"Nigeria","Globacom Ltd. (Glo Mobile)","0.01400"
"Nigeria","MTN Nigeria Communications Limited (MTN Nigeria)","0.01400"
"Nigeria","Starcomms (Starcomms)","0.02100"
"Nigeria","Visafone (Visafone)","0.02100"
"Norfolk Island","Norfolk Telecom (Norfolk Telecom)","0.05900"
"Northern Mariana Islands","GUAM WIRELESS TELEPHONE COMPANY, L.L.C. ()","0.00400"
"Northern Mariana Islands","Guam Cell and Paging ()","0.01900"
"Norway","Com4 (Com4 AS)","0.04300"
"Norway","ICE Norge AS (ICE)","0.04300"
"Norway","Lycamobile Ltd (Lycamobile Norway)","0.04300"
"Norway","Mobile Norway AS (Mobile Norway)","0.04300"
"Norway","TDC Mobil (TDC Mobil)","0.04300"
"Norway","Telenor Norge AS. (TELENOR)","0.04300"
"Norway","TeliaSonera Norge AS  (NetCom)","0.04300"
"Norway","Ventelo (Ventelo)","0.05600"
"Oman","Oman Telecommunications Company (OMAN MOBILE)","0.05300"
"Oman","Omani Qatari Telecommunications Company SAOC (nawras)","0.02200"
"Pakistan","CMPak Limited (ZONG)","0.04000"
"Pakistan","Mobilink-PMCL (Mobilink)","0.04000"
"Pakistan","Pakistan Telecommunciation Mobile Ltd (Ufone)","0.04000"
"Pakistan","Telenor Pakistan (Pvt) Ltd. (Telenor Pakistan (Pvt) Ltd.)","0.04000"
"Pakistan","Warid Telecom (PVT) Ltd (Warid Telecom)","0.04000"
"Palestine","Wataniya Palestine Mobile Telecommunications Company (Wataniya)","0.02100"
"Panama","Cable & Wireless Panama (Cable & Wireless Panama)","0.03600"
"Panama","Claro Panama S.A. (Claro Panama)","0.03600"
"Panama","Digicel (Panama) S.A. (Digicel Panama)","0.03600"
"Panama","TELEFONICA MOVILES PANAMA S.A. (Movistar)","0.03600"
"Papua New Guinea","BMobile Limited (Vodafone)","0.03200"
"Papua New Guinea","Digicel PNG Ltd. (Digicel PNG)","0.02600"
"Paraguay","AMX Paraguay S.A. (CLARO PARAGUAY)","0.01400"
"Paraguay","Hola Paraguay S.A. (VOX)","0.02100"
"Paraguay","Nucleo S.A (Personal)","0.04300"
"Paraguay","Telefonica Celular Del Paraguay S.A. (Telecel S.A.) (Telecel Paraguay)","0.01400"
"Peru","America Movil Peru S.A.C (CLARO PER)","0.01600"
"Peru","Nextel del Peru S.A. (Nextel Peru)","0.01600"
"Peru","Telefonica Moviles S.A. (Movistar Peru)","0.01600"
"Peru","Viettel Mobile Peru (Bitel)","0.01600"
"Philippines","Digital Mobile Philippines, Inc  (Digitel Mobile/Sun Cellular)","0.01400"
"Philippines","Globe Telecom (Globe Telecom)","0.05300"
"Philippines","Smart Communications Inc (SMART Gold)","0.06300"
"Poland","Aero2 Sp. z o.o, (CenterNet)","0.01700"
"Poland","Cyfrowy POLSAT (Cyfrowy Polsat PL)","0.01700"
"Poland","Netia Mobile Sp. z o.o. (P4)","0.01700"
"Poland","PTK Centertel (Orange)","0.01700"
"Poland","Polkomtel Sp. z o.o  (Plus)","0.01700"
"Poland","Polska Telefonia Cyfrowa (T-Mobile.pl)","0.01700"
"Poland","Truphone Limited (Truphone)","0.01700"
"Portugal","OPTIMUS - COMUNICACOES, S.A. (OPTIMUS)","0.02400"
"Portugal","TMN (TMN)","0.02400"
"Portugal","Vodafone Portugal (vodafone)","0.02400"
"Puerto Rico","Puerto Rico Telephone Company Inc. (Claro GSM)","0.02700"
"Puerto Rico","T-Mobile (Suncom)","0.01100"
"Qatar","Q-Tel (Qatarnet)","0.04800"
"Qatar","Vodafone Qatar Q.S.C. (Vodafone Qatar)","0.03000"
"Reunion","Orange Reunion (Orange reunion)","0.07400"
"Reunion","Outremer Telecom (Outremer Telecom)","0.07400"
"Reunion","Societe Reunionnaise de Radiotelephone (SFR REUNION)","0.12000"
"Romania","Orange Romania SA (ORANGE)","0.06000"
"Romania","RCS & RDS  (Digi.Mobil)","0.06400"
"Romania","Telekom Romania Mobile Communications S.A. (COSMOTE)","0.06000"
"Romania","Vodafone Romania S.A. (Vodafone RO)","0.06000"
"Russia","Baykalwestcom (Baykalwestcom)","0.07000"
"Russia","CJSC Volgograd Mobile (INDIGO)","0.07000"
"Russia","Center Telecom (Center Telecom)","0.07000"
"Russia","Dagtelekom (Dagtelekom)","0.07000"
"Russia","EniseyTeleCom (EniseyTeleCom)","0.07000"
"Russia","JSC Uralsvyazinform (JSC Uralsvyazinform)","0.07000"
"Russia","Kamchatka branch of Dalsvyaz (Kamchatka)","0.07000"
"Russia","LLC Ekaterinburg-2000 (MOTIV)","0.07000"
"Russia","Magadan branch of Dalsvyaz (Magadan)","0.07000"
"Russia","MegaFon Open Joint Stock Company (MegaFon)","0.07000"
"Russia","Mobile TeleSystems (MTS)","0.07000"
"Russia","New Telephone Company (NTC)","0.07000"
"Russia","Nizhegorodskaya Cellular Communications (Rostelecom OJSC)","0.07000"
"Russia","OJSC VimpelCom (Beeline)","0.07000"
"Russia","Rostov Cellular Communications (TELE2)","0.07000"
"Russia","ZAO SMARTS (SMARTS-Ufa)","0.07000"
"Rwanda","Airtel Rwanda Limited (Airtel)","0.01700"
"Rwanda","MTN Rwandacell SARL (MTN-Rwanda)","0.02100"
"Rwanda","Tigo Rwanda Ltd (Tigo Rwanda)","0.05300"
"Saint Kitts and Nevis","Cable & Wireless St Kitts & Nevis Limited (LIME)","0.01700"
"Saint Kitts and Nevis","Wireless Ventures (St Kitts-Nevis) Limited (Digicel St Kitts & Nevis)","0.02200"
"Saint Lucia","Cable & Wireless Caribbean Cellular (St Lucia) Limited (LIME)","0.01600"
"Saint Lucia","Digicel (St Lucia) Limited (Digicel (St Lucia))","0.03900"
"Saint Vincent and Grenadines","Cable & Wireless (St. Vincent & the Grenadines) Ltd  (LIME)","0.01400"
"Saint Vincent and Grenadines","Digicel (St. Vincent and the Grenadines) Limited (Digicel (St. Vincent and Grenadines))","0.03900"
"Samoa","Bluesky Samoa Limited (Bluesky)","0.01300"
"Samoa","Telecom Samoa Cellular (Telecom Samoa)","0.02800"
"Sao Tome and Principe","Companhia Santomense de Telecomunicacoes SARL (CSTmovel)","0.09900"
"Saudi Arabia","Etihad Etisalat Company (Mobily)","0.02400"
"Saudi Arabia","MTC Saudi Arabia (Zain SA)","0.02400"
"Saudi Arabia","Saudi Telecom Company (STC) (STC)","0.02400"
"Saudi Arabia","Virgin Mobile Saudi Arabia (Virgin Mobile)","0.03800"
"Senegal","Sonatel Alize (Orange)","0.07700"
"Senegal","Sudan Telecom Company Ltd (Expresso Senegal)","0.09000"
"Senegal","Tigo (SENTEL)","0.01700"
"Serbia","Telekom Srbija (Telekom Srbija)","0.05600"
"Serbia","Telenor D.o.o. (Telenor)","0.01900"
"Serbia","Vip Mobile d.o.o. (Vip)","0.04500"
"Seychelles","Airtel (Seychelles) Limited  (AIRTEL)","0.01400"
"Seychelles","Cable & Wireless (Seychelles) (CABLE & WIRELESS)","0.01400"
"Sierra Leone","Airtel (SL) Limited (Airtel Sierra Leone)","0.01800"
"Sierra Leone","Comium (S. L.) Limited  (COMIUM)","0.03200"
"Sierra Leone","LINTEL (Sierra Leone) Limited (Africell)","0.01400"
"Sierra Leone","Sierratel (Sierratel)","0.00800"
"Singapore","M1 Limited (MOBILEONE)","0.03000"
"Singapore","SingTel Mobile Singapore Pte. Ltd (SingTel)","0.03000"
"Singapore","StarHub Mobile Pte Ltd (StarHub)","0.03000"
"Slovakia","Orange Slovensko a.s. (Orange SK)","0.05100"
"Slovakia","SWAN, a.s. (Unient Communications)","0.05100"
"Slovakia","Slovak Telekom, a. s.  (Telekom)","0.05100"
"Slovakia","Telefonica Slovakia, s.r.o. (O2 - SK)","0.05100"
"Slovenia","SI.MOBIL d.d. (SI.mobil d.d)","0.03700"
"Slovenia","T-2 d.o.o. (T-2)","0.04800"
"Slovenia","Telekom Slovenije d.d. (MOBITEL)","0.01400"
"Slovenia","Tusmobil d.o.o. (Tusmobil)","0.03200"
"Solomon Islands","Solomon Telekom Co Ltd (BREEZE)","0.01600"
"Somalia","Golis Telecommunications Company Ltd (Golis)","0.05600"
"Somalia","Hormuud Telecom Somalia Inc (HorTel)","0.05300"
"Somalia","Somafone FZLLC (SOMAFONE)","0.02100"
"Somalia","Sotelco (Sotelco)","0.02100"
"Somalia","Telesom Company (TELSOM)","0.06841"
"South Africa","Cell C (Pty) Ltd (Cell C)","0.01600"
"South Africa","MTN - Mobile Telephone Networks (Pty) Ltd. (MTN-SA)","0.01600"
"South Africa","Telkom SA Ltd (8.ta)","0.01600"
"South Africa","Vodacom Group Pty Ltd. (VodaCom)","0.01600"
"South Korea","KT Corporation (KT)","0.03700"
"South Korea","LG Uplus Corp. (LG Uplus)","0.03700"
"South Korea","SK Telecom (SK Telecom)","0.03700"
"South Sudan","MTN South Sudan Ltd (MTN South Sudan)","0.01400"
"South Sudan","Network of the World (Vivacell)","0.01400"
"South Sudan","Sudanese Mobile Telephone (Zain)","0.03200"
"Spain","BT Movil (BT)","0.04600"
"Spain","Barablu ES (Barablu Móvil España)","0.04600"
"Spain","Cableuropa S.A.U. (ONO)","0.04600"
"Spain","Digi Mobil (Digimobil ES)","0.04600"
"Spain","EUSKALTEL S.A. (Euskaltel)","0.04600"
"Spain","France Telecom España S.A.U (Orange)","0.04600"
"Spain","Jazz Telecom (JazzTel)","0.04600"
"Spain","Lebara ES (Lebara)","0.04600"
"Spain","Lycamobile ES (Lycamobile)","0.04600"
"Spain","Pepemobile S.L. (Pepephone)","0.04600"
"Spain","R Spain (R Movil)","0.04600"
"Spain","Simyo (Simiyo Spain)","0.04600"
"Spain","TeleCable Spain (TeleCable)","0.04600"
"Spain","Telefonica Moviles España S.A. (Movistar)","0.04600"
"Spain","Truphone Limited (Truphone)","0.03700"
"Spain","Vodafone Espana S.A.U. (Vodafone)","0.04600"
"Spain","Xfera Moviles SA (Yoigo)","0.04600"
"Sri Lanka","Bharti Airtel Lanka (Private) Limited (Airtel)","0.02400"
"Sri Lanka","Dialog Axiata PLC  (DIALOG)","0.10000"
"Sri Lanka","ETISALAT Lanka (Private) Limited  (ETISALAT)","0.05100"
"Sri Lanka","Hutchison Telecommunications Lanka (Pte) Limited (Hutchison Telecommunications Lanka (Pvt))","0.01400"
"Sri Lanka","Mobitel (Pvt) Limited (Mobitel)","0.01400"
"Sudan","MTN Sudan (MTN)","0.03700"
"Sudan","Network of the World (Vivacell)","0.03200"
"Sudan","Sudanese Mobile Telephone (Zain) Co. Ltd (Zain Sudan)","0.02900"
"Sudan","Sudatel (Sudani)","0.03700"
"Suriname","Digicel Suriname NV (Digicel Suriname NV)","0.04000"
"Suriname","Telesur (TELESUR.GSM)","0.01400"
"Swaziland","Swazi MTN Limited (Swazi MTN Limited)","0.07596"
"Sweden","AINMT Sverige SE (Netett Sverige AB)","0.05300"
"Sweden","Barablu/Lycamobile (Barablu/Lycamobile)","0.05300"
"Sweden","Generic Mobil Sys SE (Generic Mobile Systems Sweden AB)","0.05300"
"Sweden","Gotalandsnatet SE (Götalandsnätet AB)","0.05300"
"Sweden","Hi3G Access AB (3)","0.05300"
"Sweden","MUNDIO MOBILE SE (Mundio Mobile (Sweden) Limited)","0.05300"
"Sweden","MobiSir (Trafikverket ICT)","0.05300"
"Sweden","SpinBox (TDC Sweden)","0.05300"
"Sweden","Spring (Spring)","0.05300"
"Sweden","Tele 2 AB (Tele2Comviq)","0.05300"
"Sweden","Telenor Sverige AB (Telenor)","0.05300"
"Sweden","TeliaSonera Mobile Networks AB Sweden (TeliaSonera)","0.05300"
"Sweden","Ventelo (Alltele)","0.05300"
"Sweden","Wireless Maingate SE (Wireless Maingate Nordic AB)","0.05300"
"Switzerland","BebbiCell AG CH (BebbiCell)","0.05700"
"Switzerland","Orange Communications SA (Orange)","0.05700"
"Switzerland","Sunrise Communications AG (Sunrise)","0.05700"
"Switzerland","Swisscom (Switzerland) Ltd (Swisscom)","0.05700"
"Syria","MTN Syria (JSC) (MTN Syria)","0.05100"
"Syria","Syriatel Mobile Telecom SA (SYRIATEL)","0.05100"
"Taiwan","Asia Pacific Telecom Co. Ltd (APT) (APTG)","0.03600"
"Taiwan","Chunghwa Telecom (Chunghwa Telecom)","0.03600"
"Taiwan","Far EasTone Telecommunications Co Ltd (Far EasTone)","0.04300"
"Taiwan","Taiwan Mobile Co. Ltd (Taiwan Mobile)","0.03600"
"Taiwan","Taiwan Star Company (VIBO)","0.01400"
"Tajikistan","CJSC Babilon-Mobile (Babilon-M)","0.01400"
"Tajikistan","Indigo Tajikistan (Indigo Tajikistan)","0.05100"
"Tajikistan","JV Somoncom (JV Somoncom)","0.05100"
"Tajikistan","TT Mobile Closed joint-stock company (MegaFon)","0.05500"
"Tajikistan","Tacom LLC (BEELINE TJ)","0.08500"
"Tanzania","Airtel Tanzania Limited  (Airtel Tanzania)","0.01700"
"Tanzania","MIC Tanzania Limited (Tigo)","0.01700"
"Tanzania","Vodacom Tanzania Limited (Vodacom Tanzania Limited)","0.02700"
"Tanzania","Zanzibar Telecom Ltd (ZANTEL)","0.01700"
"Thailand","Advanced Info Service PLC (AIS GSM)","0.01700"
"Thailand","TOT PLC (TOT Mobile)","0.01400"
"Thailand","Total Access Communications Co (DTAC)","0.01400"
"Thailand","True Move Company Ltd (True Move)","0.01400"
"Timor","PT Telekomunikasi Indonesia International (Tcell)","0.09200"
"Timor","Timor Telecom (Timor Telecom)","0.04400"
"Timor","Viettel Timor-Leste (Telemor)","0.09200"
"Togo","Telecel Togo (ETISALAT)","0.01700"
"Togo","Togo Telecom (TOGO CELL)","0.05100"
"Tonga","Digicel (Tonga) Limited (Digicel (Tonga) Limited)","0.03400"
"Tonga","Tonga Communications Corporation (U-CALL)","0.03200"
"Trinidad&Tobago","Digicel Trinidad & Tobago (Digicel)","0.02900"
"Trinidad&Tobago","LaqTel Communications Ltd (LaqTel)","0.04800"
"Trinidad&Tobago","Telecommunications Services of Trinidad and Tobago Ltd (TSTT)","0.01100"
"Tunisia","ORANGE TUNISIE SA (Orange Tunisie)","0.06100"
"Tunisia","TUNISIANA S.A (TUNISIANA)","0.08000"
"Tunisia","Tunisie Telecom (TUNTEL)","0.06100"
"Turkey","Avea Iletisim Hizmetleri A.S. (AVEA)","0.01400"
"Turkey","Turkcell Iletisim Hizmetleri A.S. (Turkcell Iletisim Hizmetleri)","0.01400"
"Turkey","Vodafone Telekomunikasyon A.S (Vodafone Turkey)","0.01400"
"Turkmenistan","Altyn Asyr MC (Altyn Asyr)","0.07400"
"Turkmenistan","Economy Society MTS Turkmenistan (MTS Turkmenistan)","0.07400"
"Turks and Caicos Islands","Cable & Wireless (TCI) Ltd (LIME)","0.01100"
"Turks and Caicos Islands","Digicel (Turks & Caicos) Limited (Digicel)","0.02900"
"Turks and Caicos Islands","Islandcom Telecommunications (Islandcom)","0.05600"
"UAE","Emirates Integrated Telecommunications Company PJSC (Du)","0.02200"
"UAE","Emirates Telecom Corp-ETISALAT (ETISALAT)","0.02200"
"UK","British Telecom (BT)","0.04800"
"UK","Cable & Wireless Guernsey Ltd (Cable & Wireless Guernsey Ltd (Sure))","0.04300"
"UK","Fixed Line UK (Fixed Line UK)","0.04300"
"UK","Hutchison 3G UK Ltd (3)","0.04300"
"UK","Jersey Airtel Limited (Jersey Telenet)","0.04300"
"UK","Jersey Telecom (JT-Wave)","0.04300"
"UK","Lleida.net Serveis Telematics Limited (Intelligent Network)","0.04300"
"UK","Manx Telecom (Manx)","0.04300"
"UK","Orange PCS Ltd (Orange)","0.04300"
"UK","T-Mobile EE Limited (EE T-Mobile )","0.04300"
"UK","Telefonica O2 UK Limited (O2)","0.04300"
"UK","Truphone Limited (Truphone)","0.04800"
"UK","VODAFONE Ltd (vodafone)","0.04300"
"UK","Wire9 Telecom Plc (Cloud9 Communications)","0.04800"
"USA"," C-Spire Wireless ( C-Spire Wireless)","0.01000"
"USA"," Cable & Cellular   Communications, LLC ( Cable & Cellular   Communications, LLC)","0.01000"
"USA"," Carolina West ( Carolina West)","0.01000"
"USA"," CellCom ( CellCom)","0.01000"
"USA"," Cellular One of East Central   Illinois ( Cellular One of East Central   Illinois)","0.01000"
"USA"," Cellular One of Northeast   Arizona ( Cellular One of Northeast   Arizona)","0.01000"
"USA"," Chat Mobility ( Chat Mobility)","0.01000"
"USA"," Claro Puerto Rico ( Claro Puerto Rico)","0.08000"
"USA"," Cricket GSM ( Cricket GSM)","0.01000"
"USA"," Duet Wireless ( Duet Wireless)","0.01000"
"USA"," Enflick, Inc.  ( Enflick, Inc. )","0.01000"
"USA"," Epic Touch ( Epic Touch)","0.01000"
"USA","ACS Wireless (ACS Wireless)","0.01000"
"USA","AT&T Mobility (AT&T Mobility)","0.01000"
"USA","Appalachian Wireless (Appalachian Wireless)","0.01000"
"USA","Bandwidth (Bandwidth)","0.01000"
"USA","Bluegrass Cellular (Bluegrass Cellular)","0.01000"
"USA","CTC (CTC)","0.01000"
"USA","Cellular One of Montana (Cellular One of Montana)","0.01000"
"USA","Flat Wireless (Flat Wireless)","0.01000"
"USA","GCI Communications (GCI Communications)","0.01000"
"USA","Google Voice (Google Voice)","0.01000"
"USA","Illinois Valley Cellular (Illinois Valley Cellular)","0.01000"
"USA","Immix Wireless (Immix Wireless)","0.01000"
"USA","Inland Cellular (Inland Cellular)","0.01000"
"USA","Leaco (Leaco)","0.01000"
"USA","MTA Wireless (MTA Wireless)","0.01000"
"USA","Mobi PCS (Mobi PCS)","0.01000"
"USA","Mobile Nation (Mobile Nation)","0.01000"
"USA","Mosaic Telecom (Mosaic Telecom)","0.01000"
"USA","Nex-Tech Wireless (Nex-Tech Wireless)","0.01000"
"USA","Northwest Missouri Cellular (Northwest Missouri Cellular)","0.01000"
"USA","Ntelos (Ntelos)","0.01000"
"USA","Open Mobile Puerto Rico (Open Mobile Puerto Rico)","0.04000"
"USA","PTCI (PTCI)","0.01000"
"USA","Peoples Wireless (Peoples Wireless)","0.01000"
"USA","Pine Cellular (Pine Cellular)","0.01000"
"USA","Pioneer Cellular (Pioneer Cellular)","0.01000"
"USA","Plateau Wireless (Plateau Wireless)","0.01000"
"USA","SRT Wireless (SRT Wireless)","0.01000"
"USA","Sagebrush Cellular (Sagebrush Cellular)","0.01000"
"USA","SouthernLinc Wireless (SouthernLinc Wireless)","0.01000"
"USA","Sprint Corporation (Sprint Corporation)","0.01000"
"USA","Sprocket Wireless (Sprocket Wireless)","0.01000"
"USA","Strata Networks (Strata Networks)","0.01000"
"USA","T-Mobile (T-Mobile)","0.01000"
"USA","Thumb Cellular (Thumb Cellular)","0.01000"
"USA","Truphone Limited (Truphone )","0.00900"
"USA","US Cellular (US Cellular)","0.01000"
"USA","US Chariton Valley Cellular (US Chariton Valley Cellular)","0.01000"
"USA","Union Wireless (Union Wireless)","0.01000"
"USA","United Wireless (United Wireless)","0.01000"
"USA","Verizon Wireless (Verizon Wireless)","0.01000"
"USA","Viaero Wireless (Viaero Wireless)","0.01000"
"USA","Virgin Mobile (Virgin Mobile)","0.01000"
"USA","West Central Wireless (West Central Wireless)","0.01000"
"USA","iWireless (iWireless)","0.01000"
"Uganda","Airtel Uganda Limited (Airtel Uganda)","0.02700"
"Uganda","MTN Uganda Ltd (MTN-UGANDA)","0.03700"
"Uganda","Orange Uganda Limited (Orange Uganda Limited)","0.01400"
"Uganda","Uganda Telecom Ltd (Uganda Telecom)","0.01400"
"Uganda","Warid Telecom Uganda Limited (Warid Telecom Uganda)","0.04300"
"Ukraine","Astelit LLC (life:))","0.04800"
"Ukraine","Golden Telecom LLC (GOLDEN TELECOM)","0.04800"
"Ukraine","International Telecommunication Company (International Telecommunication Company)","0.04800"
"Ukraine","Kyivstar Private Joint Stock Company (KYIVSTAR)","0.04800"
"Ukraine","MTS Ukraine (MTS UKR)","0.04800"
"Ukraine","Telesystems of Ukraine (PEOPLEnet)","0.04800"
"Ukraine","TriMob LLC (TriMob)","0.04800"
"Uruguay","AM Wireless Uruguay S.A. (CLARO URUGUAY)","0.03700"
"Uruguay","Antel (Antel)","0.05100"
"Uruguay","Telefonica Moviles Del Uruguay (MOVISTAR)","0.03700"
"Uzbekistan","FE 'Uzdunrobita' Ltd (Uzdunrobita GSM)","0.07200"
"Uzbekistan","FE Coscom (Ucell)","0.07500"
"Uzbekistan","Unitel LLC (Beeline)","0.07400"
"Vanuatu","Digicel (Vanuatu) Ltd (Digicel)","0.02900"
"Vanuatu","TELECOM VANUATU LIMITED (SMILE)","0.09900"
"Venezuela","Corporacion Digitel C.A. (DIGITEL GSM)","0.02700"
"Venezuela","Telcel C.A. (Movistar)","0.01500"
"Venezuela","Telecomunicaciones Movilnet C.A. (Telecomunicaciones Movilnet)","0.01500"
"Vietnam","Beeline NV (GTEL Mobile)","0.02100"
"Vietnam","Hanoi Telecom Joint Stock Company (Vietnamobile)","0.04800"
"Vietnam","Vietnam Mobile Telecom Services Company (Mobifone)","0.05400"
"Vietnam","Vietnam S-Telecom (S-Telecom)","0.04300"
"Vietnam","Vietnam Telecom Services Company  (VINAPHONE)","0.04400"
"Vietnam","Viettel Corporation (Viettel Mobile)","0.03700"
"Yemen","HiTS-UNITEL (Y)","0.01400"
"Yemen","Spacetel - Yemen (MTN)","0.01400"
"Yemen","Yemen Mobile (Yemen Mobile)","0.05600"
"Yemen","Yemen Mobile Phone Company - Sabafon (Yemen Company for Mobile Telephony)","0.04000"
"Zambia","Celtel Zambia Limited (Airtel Zambia)","0.02700"
"Zambia","MTN (Zambia) Ltd (MTN ZAMBIA)","0.02300"
"Zambia","Zambia Telecommunications Company Ltd (ZAMTEL)","0.01900"
"Zimbabwe","Econet Wireless (Private) Limited (ECONET)","0.05600"
"Zimbabwe","Net*One Cellular (Pvt) Ltd (Net*One Cellular)","0.01700"
"Zimbabwe","Telecel Zimbabwe (PVT) Ltd (TELECEL)","0.05300"